url,marque,id_variante,nom_attribue-1,valeur_attribue-1,nom_attribue-2,valeur_attribue-2,nom_attribue-3,valeur_attribue-3,nom_attribue-4,valeur_attribue-4,nom_attribue-5,valeur_attribue-5,nom_attribue-6,valeur_attribue-6,nom_attribue-7,valeur_attribue-7,nom_attribue-8,valeur_attribue-8,nom_attribue-9,valeur_attribue-9,nom_attribue-10,valeur_attribue-10,nom_attribue-11,valeur_attribue-11,nom_attribue-12,valeur_attribue-12,nom_attribue-13,valeur_attribue-13,nom_attribue-14,valeur_attribue-14,designation,reference,sku,code_strong,code_article_fournisseur,descriptif,dispositif_medical,prix_reference,prix_promotion,quantite_degressif-1,prix_promotion_degressif-1,quantite_degressif-2,prix_promotion_degressif-2,quantite_degressif-3,prix_promotion_degressif-3,quantite_degressif-4,prix_promotion_degressif-4,quantite_degressif-5,prix_promotion_degressif-5,quantite_degressif-6,prix_promotion_degressif-6,quantite_degressif-7,prix_promotion_degressif-7,quantite_degressif-8,prix_promotion_degressif-8,quantite_degressif-9,prix_promotion_degressif-9,quantite_degressif-10,prix_promotion_degressif-10
https://www.megadental.fr/truscrew-trutack-ace.html,ace,2692,Type de produit,"truSCREW 1,5 mm",Longueur,15 mm,,,,,,,,,,,,,,,,,,,,,,,,,"VIS TRUSCREW 3MMHD 1,5MMTD 15,0MM BOITE DE 5 - (ACE)",2118-016,894-0996,224-2572,,"VIS truSCREW       TruSCREW est la vis idéale pour la fixation des petits os en chirurgie orale et   maxillofaciale. Dans la plupart des cas un pré-forage n'est pas nécessaire .       La conception brevetée des vis garantit une insertion facile dans tous les types   d'os .                         truSCREW diamètre (tête) 1,2 mm (par 5 pièces)      longueur 4,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 6 mm : Diamètre 3mm HD 1,2 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 9 mm : Diamètre 3mm HD 1,2 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,2 mm TD               truSCREW diamètre (tête) 1,5 mm (par 5 pièces)      longueur 6 mm : Diamètre 3mm HD 1,5 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 9 mm : Diamètre 3mm HD 1,5 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 12 mm : Diamètre 3mm HD 1,5 mm TD      longueur 13,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 15 mm : Diamètre 3mm HD 1,5 mm TD                           TRACK truTRACK      trucTACK rend la stabilisation de membranes rapide et facile . TruTack est posé   comme un tack et retiré comme une vis , une caractéristique unique à ce système   .                TRACK truTACK (par 10 pièces)      longueur 3 mm : Diamètre 2,5 HD       longueur 5 mm : Diamètre 2,5 HD    ",IIB,139,,1,139,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/truscrew-trutack-ace.html,ace,2693,Type de produit,"truSCREW 1,5 mm",Longueur,12 mm,,,,,,,,,,,,,,,,,,,,,,,,,"VIS TRUSCREW 3MMHD 1,5MMTD 12,0MM BOITE DE 5 - (ACE)",2116-016,894-0994,224-0572,,"VIS truSCREW       TruSCREW est la vis idéale pour la fixation des petits os en chirurgie orale et   maxillofaciale. Dans la plupart des cas un pré-forage n'est pas nécessaire .       La conception brevetée des vis garantit une insertion facile dans tous les types   d'os .                         truSCREW diamètre (tête) 1,2 mm (par 5 pièces)      longueur 4,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 6 mm : Diamètre 3mm HD 1,2 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 9 mm : Diamètre 3mm HD 1,2 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,2 mm TD               truSCREW diamètre (tête) 1,5 mm (par 5 pièces)      longueur 6 mm : Diamètre 3mm HD 1,5 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 9 mm : Diamètre 3mm HD 1,5 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 12 mm : Diamètre 3mm HD 1,5 mm TD      longueur 13,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 15 mm : Diamètre 3mm HD 1,5 mm TD                           TRACK truTRACK      trucTACK rend la stabilisation de membranes rapide et facile . TruTack est posé   comme un tack et retiré comme une vis , une caractéristique unique à ce système   .                TRACK truTACK (par 10 pièces)      longueur 3 mm : Diamètre 2,5 HD       longueur 5 mm : Diamètre 2,5 HD    ",IIB,139,,1,139,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/truscrew-trutack-ace.html,ace,2694,Type de produit,"truSCREW 1,5 mm",Longueur,6 mm,,,,,,,,,,,,,,,,,,,,,,,,,"VIS TRUSCREW 3MMHD 1,5MMTD 6MM BOITE DE 5 - (ACE)",2112-016,894-0990,223-6572,,"VIS truSCREW       TruSCREW est la vis idéale pour la fixation des petits os en chirurgie orale et   maxillofaciale. Dans la plupart des cas un pré-forage n'est pas nécessaire .       La conception brevetée des vis garantit une insertion facile dans tous les types   d'os .                         truSCREW diamètre (tête) 1,2 mm (par 5 pièces)      longueur 4,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 6 mm : Diamètre 3mm HD 1,2 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 9 mm : Diamètre 3mm HD 1,2 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,2 mm TD               truSCREW diamètre (tête) 1,5 mm (par 5 pièces)      longueur 6 mm : Diamètre 3mm HD 1,5 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 9 mm : Diamètre 3mm HD 1,5 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 12 mm : Diamètre 3mm HD 1,5 mm TD      longueur 13,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 15 mm : Diamètre 3mm HD 1,5 mm TD                           TRACK truTRACK      trucTACK rend la stabilisation de membranes rapide et facile . TruTack est posé   comme un tack et retiré comme une vis , une caractéristique unique à ce système   .                TRACK truTACK (par 10 pièces)      longueur 3 mm : Diamètre 2,5 HD       longueur 5 mm : Diamètre 2,5 HD    ",IIB,139,,1,139,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/truscrew-trutack-ace.html,ace,2695,Type de produit,"truSCREW 1,5 mm",Longueur,9 mm,,,,,,,,,,,,,,,,,,,,,,,,,"VIS TRUSCREW 3MMHD 1,5MMTD 9MM BOITE DE 5 - (ACE)",2114-016,894-0992,223-8572,,"VIS truSCREW       TruSCREW est la vis idéale pour la fixation des petits os en chirurgie orale et   maxillofaciale. Dans la plupart des cas un pré-forage n'est pas nécessaire .       La conception brevetée des vis garantit une insertion facile dans tous les types   d'os .                         truSCREW diamètre (tête) 1,2 mm (par 5 pièces)      longueur 4,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 6 mm : Diamètre 3mm HD 1,2 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 9 mm : Diamètre 3mm HD 1,2 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,2 mm TD               truSCREW diamètre (tête) 1,5 mm (par 5 pièces)      longueur 6 mm : Diamètre 3mm HD 1,5 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 9 mm : Diamètre 3mm HD 1,5 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 12 mm : Diamètre 3mm HD 1,5 mm TD      longueur 13,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 15 mm : Diamètre 3mm HD 1,5 mm TD                           TRACK truTRACK      trucTACK rend la stabilisation de membranes rapide et facile . TruTack est posé   comme un tack et retiré comme une vis , une caractéristique unique à ce système   .                TRACK truTACK (par 10 pièces)      longueur 3 mm : Diamètre 2,5 HD       longueur 5 mm : Diamètre 2,5 HD    ",IIB,139,,1,139,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/truscrew-trutack-ace.html,ace,2696,Type de produit,"truSCREW 1,5 mm",Longueur,"13,5 mm",,,,,,,,,,,,,,,,,,,,,,,,,"VIS TRUSCREW 3MMHD 1,5MMTD 13,5MM BOITE DE 5 - (ACE)",2117-016,894-0995,224-1572,,"VIS truSCREW       TruSCREW est la vis idéale pour la fixation des petits os en chirurgie orale et   maxillofaciale. Dans la plupart des cas un pré-forage n'est pas nécessaire .       La conception brevetée des vis garantit une insertion facile dans tous les types   d'os .                         truSCREW diamètre (tête) 1,2 mm (par 5 pièces)      longueur 4,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 6 mm : Diamètre 3mm HD 1,2 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,2 mm TD      longueur 9 mm : Diamètre 3mm HD 1,2 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,2 mm TD               truSCREW diamètre (tête) 1,5 mm (par 5 pièces)      longueur 6 mm : Diamètre 3mm HD 1,5 mm TD      longueur 7,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 9 mm : Diamètre 3mm HD 1,5 mm TD      longueur 10,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 12 mm : Diamètre 3mm HD 1,5 mm TD      longueur 13,5 mm : Diamètre 3mm HD 1,5 mm TD      longueur 15 mm : Diamètre 3mm HD 1,5 mm TD                           TRACK truTRACK      trucTACK rend la stabilisation de membranes rapide et facile . TruTack est posé   comme un tack et retiré comme une vis , une caractéristique unique à ce système   .                TRACK truTACK (par 10 pièces)      longueur 3 mm : Diamètre 2,5 HD       longueur 5 mm : Diamètre 2,5 HD    ",IIB,139,,1,139,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6066,Matériaux,Titane,Diamètre,"10 mm (interne) 10,95 mm (externe)",Adaptation,CA,Longueur,32 mm,Longueur partie coupante,14 mm,Marquage,"8,10,13",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 10mm/10,95mm",3661-016,894-1449,269-5572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6067,Matériaux,Titane,Diamètre,"8 mm (interne) 8,9 mm (externe)",Adaptation,CA,Longueur,32 mm,Longueur partie coupante,14 mm,Marquage,"8,10,13",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 85mm/8,9mm",3660-016,894-1448,269-4572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6068,Matériaux,Titane,Diamètre,"7 mm (interne) 7,9 mm (externe)",Adaptation,CA,Longueur,32 mm,Longueur partie coupante,"15,7 mm",Marquage,"8,10,13,15",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 7mm/7,9mm",3669-016,894-1447,269-3572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6069,Matériaux,Titane,Diamètre,"2 mm (interne) 2,8 mm (externe)",Adaptation,CA,Longueur,35 mm,Longueur partie coupante,"18,5 mm",Marquage,"8,10,13,15,18",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 2mm/2,8mm",3664-016,894-1442,268-8572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6070,Matériaux,Titane,Diamètre,"5,25 mm (interne) 6,1 mm (externe)",Adaptation,CA,Longueur,35 mm,Longueur partie coupante,"15,7 mm",Marquage,"8,10,13,15",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 5,25mm/6,1mm",3651-016,894-1439,268-5572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6071,Matériaux,Titane,Diamètre,"4,25 mm (interne) 5,1 mm (externe)",Adaptation,CA,Longueur,35 mm,Longueur partie coupante,"18,5 mm",Marquage,"8,10,13,15,18",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 4,25mm/5,1mm",3650-016,894-1438,268-4572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6072,Matériaux,Titane,Diamètre,"3,75 mm (interne) 4,6 mm (externe)",Adaptation,CA,Longueur,35 mm,Longueur partie coupante,"18,5 mm",Marquage,"8,10,13,15,18",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 3,75mm/4,6mm",3659-016,894-1437,268-3572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6073,Matériaux,Titane,Diamètre,"6 mm (interne) 6,9 mm (externe)",Adaptation,CA,Longueur,32 mm,Longueur partie coupante,"15,7 mm",Marquage,"8,10,13,15",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 6mm/6,9mm",3662-016,894-1440,268-6572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6074,Matériaux,Titane,Diamètre,"2,7 mm (interne) 3,5 mm (externe)",Adaptation,CA,Longueur,35 mm,Longueur partie coupante,"18,5 mm",Marquage,"8,10,13,15,18",,,,,,,,,,,,,,,,,"Trépans ACE  - pour CA - diamètre 2,7mm/3,5mm",3665-016,894-1443,268-9572,,"Trépans pour contre-angles.      Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   Peut être utilisé pour la désinsertion de l’implant.   Irrigation interne pour éviter que l’os s’échauffe pendant le forage.",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trepans-ace.html,ace,6079,Matériaux,Titane,Diamètre,"4,5 mm (interne) 6,1 mm (externe)",Adaptation,PM,Longueur,52 mm,Longueur partie coupante,"18,5 mm",Marquage,"8,10,13,15,18",,,,,,,,,,,,,,,,,"Trépans ACE  - pourP.A.M. - diamètre 4,25mm/5,1mm",3673-016,894-1451,269-7572,,"Trépans pour pièces à main   Trépans titane marqués au laser, destinés à prélever l’os en cas de greffe   osseuse autogène.   ",IIA,81.9,,1,81.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-irrigation-angulee-25.html,ace,5752,Contenance,12 cc,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue d'irrigation ACE - 12 cc - Boîte de 50,3540-016,894-1328,257-4572,,Spécialement étudiées pour un contrôle complet du volume.   En plastique.   ,I,26.9,,1,26.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-irrigation-angulee-25.html,ace,5753,Contenance,20 cc,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue d'irrigation ACE - 20 cc - Boîte de 25,3541-016,894-1329,257-5572,,Spécialement étudiées pour un contrôle complet du volume.   En plastique.   ,I,29.4,,1,29.4,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-pour-greffe-osseuse-ace.html,ace,6029,Diamètre,5mm,Modèle,Droite,,,,,,,,,,,,,,,,,,,,,,,,,Seringue pour greffe osseuse ACE - Droite 5mm,3630-016,894-1418,266-4572,,Seringues courbées et droites pour greffe osseuse.,I,155,,1,155,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-pour-greffe-osseuse-ace.html,ace,6030,Diamètre,"4,5 mm",Modèle,Courbée,,,,,,,,,,,,,,,,,,,,,,,,,"Seringue pour greffe osseuse ACE - Courbée 4,5mm",3639-016,894-1417,266-3572,,Seringues courbées et droites pour greffe osseuse.,I,155,,1,155,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-pour-greffe-osseuse-ace.html,ace,6031,Diamètre,"3,5 mm",Modèle,Courbée,,,,,,,,,,,,,,,,,,,,,,,,,"Seringue pour greffe osseuse ACE - Courbée 3,5mm",3638-016,894-1416,266-2572,,Seringues courbées et droites pour greffe osseuse.,I,155,,1,155,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-pour-greffe-osseuse-ace.html,ace,6032,Diamètre,6mm,Modèle,Courbée,,,,,,,,,,,,,,,,,,,,,,,,,Seringue pour greffe osseuse ACE - Courbée 6mm,3631-016,894-1419,266-5572,,Seringues courbées et droites pour greffe osseuse.,I,155,,1,155,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/rape-a-os-ace.html,ace,6102,Modèle,Droite,,,,,,,,,,,,,,,,,,,,,,,,,,,BONE SCRAPERS ,3694-016,894-1472,271-8572,,"Râpe à os avec collecteur, en acier inoxydable, stérilisable.      Avantages :      - Economique      - Longévité      - Réutilisable      - Limite les désagréments post-opératoires",I,338.9,,1,338.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/nuoss-spongieux-cortical-granules-substitut-osseux-ace.html,ace,2750,Type de produit,NuOss SPONGIEUX GRANULES,Poids,"0,5g / 1,10 cc",,,,,,,,,,,,,,,,,,,,,,,,,NUOSS SPONGIEUX GRANULES SUBSTITUT OSSEUX - (ACE),2170-016,894-0958,220-4572,,"Une matrice de minéral osseux fabriquée en extrayant les éléments organiques de   l'os bovin. Par sa structure naturelle le NuOss ressemble chimiquement et   physiquement à la matrice minéralisée de l'os humain.      De plus la structure trabéculaire des macro et microparticules optimise le   renouvellement de l'os et des vaisseaux à l'endroit de l'implantation.      NuOss peut être utlisé en combinaison avec de l'os autogène si la masse osseuse   s'avère insuffisante pour l'intervention chirurgicale.               Indications :      - Augmentation de la crête alvéolaire      - Comblement de défauts infra-alvéolaires parodontaux      - Comblement d'alvéoles d'extraction      - Elévation du plancher sinusien      - Comblement de défauts péri-implantaires en combinaison avec des produits pour   la ROG (Régénération Osseuse Guidée).               NUOSS SPONGIEUX GRANULES                Granulométrie 0,25 - 1,0 mm :  Poids = 0,25g / 0,50 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 0,5g / 1,10 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 1,0g / 2,15 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 2,0g / 4,20 cc               NUOSS CORTICAL GRANULES                Granulométrie 0,5 - 1,0 mm :  Poids = 0,25g / 0,50 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 0,5g / 1,10 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 1,0g / 2,15 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 2,0g / 2,90 cc",III,113.9,,1,113.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/nuoss-spongieux-cortical-granules-substitut-osseux-ace.html,ace,2751,Type de produit,NuOss CORTICAL GRANULES,Poids,"1,0 g / 2,15 cc",,,,,,,,,,,,,,,,,,,,,,,,,NUOSS CORTICAL GRANULES SUBSTITUT OSSEUX - (ACE),2187-016,894-0965,221-1572,,"Une matrice de minéral osseux fabriquée en extrayant les éléments organiques de   l'os bovin. Par sa structure naturelle le NuOss ressemble chimiquement et   physiquement à la matrice minéralisée de l'os humain.      De plus la structure trabéculaire des macro et microparticules optimise le   renouvellement de l'os et des vaisseaux à l'endroit de l'implantation.      NuOss peut être utlisé en combinaison avec de l'os autogène si la masse osseuse   s'avère insuffisante pour l'intervention chirurgicale.               Indications :      - Augmentation de la crête alvéolaire      - Comblement de défauts infra-alvéolaires parodontaux      - Comblement d'alvéoles d'extraction      - Elévation du plancher sinusien      - Comblement de défauts péri-implantaires en combinaison avec des produits pour   la ROG (Régénération Osseuse Guidée).               NUOSS SPONGIEUX GRANULES                Granulométrie 0,25 - 1,0 mm :  Poids = 0,25g / 0,50 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 0,5g / 1,10 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 1,0g / 2,15 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 2,0g / 4,20 cc               NUOSS CORTICAL GRANULES                Granulométrie 0,5 - 1,0 mm :  Poids = 0,25g / 0,50 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 0,5g / 1,10 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 1,0g / 2,15 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 2,0g / 2,90 cc",III,209,,1,209,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/nuoss-spongieux-cortical-granules-substitut-osseux-ace.html,ace,2752,Type de produit,NuOss SPONGIEUX GRANULES,Poids,"1,0 g / 2,15 cc",,,,,,,,,,,,,,,,,,,,,,,,,NUOSS SPONGIEUX GRANULES SUBSTITUT OSSEUX - (ACE),2171-016,894-0959,220-5572,,"Une matrice de minéral osseux fabriquée en extrayant les éléments organiques de   l'os bovin. Par sa structure naturelle le NuOss ressemble chimiquement et   physiquement à la matrice minéralisée de l'os humain.      De plus la structure trabéculaire des macro et microparticules optimise le   renouvellement de l'os et des vaisseaux à l'endroit de l'implantation.      NuOss peut être utlisé en combinaison avec de l'os autogène si la masse osseuse   s'avère insuffisante pour l'intervention chirurgicale.               Indications :      - Augmentation de la crête alvéolaire      - Comblement de défauts infra-alvéolaires parodontaux      - Comblement d'alvéoles d'extraction      - Elévation du plancher sinusien      - Comblement de défauts péri-implantaires en combinaison avec des produits pour   la ROG (Régénération Osseuse Guidée).               NUOSS SPONGIEUX GRANULES                Granulométrie 0,25 - 1,0 mm :  Poids = 0,25g / 0,50 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 0,5g / 1,10 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 1,0g / 2,15 cc      Granulométrie 0,25 - 1,0 mm :  Poids = 2,0g / 4,20 cc               NUOSS CORTICAL GRANULES                Granulométrie 0,5 - 1,0 mm :  Poids = 0,25g / 0,50 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 0,5g / 1,10 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 1,0g / 2,15 cc      Granulométrie 0,5 - 1,0 mm :  Poids = 2,0g / 2,90 cc",III,209,,1,209,,,,,,,,,,,,,,,,,,
